id_train,x,y,z
40728,0.064042,0.443091,-4.006442
78505,0.882216,0.083909,0.743569
13644,0.137087,0.595056,-1.899835
48743,0.938659,0.882719,-1.987
87766,0.118822,0.904402,-0.997061
86237,0.664408,0.850797,-0.130559
23244,0.242435,0.278996,0.536539
88693,0.383871,0.244282,-1.993863
4310,0.35169,0.461875,1.39921
86450,0.22591,0.289525,0.699505
88045,0.115511,0.437095,-1.319987
35617,0.744915,0.707622,0.840589
49286,0.9523,0.173953,-1.101868
52650,0.395483,0.686351,0.020955
28589,0.518578,0.58822,1.070779
14555,0.680293,0.884382,-0.682915
69057,0.590738,0.802441,0.324602
43863,0.034226,0.460929,-5.233209
68364,0.88397,0.685832,-1.177548
1072,0.588098,0.298619,-1.056392
3070,0.955261,0.440558,-2.647581
44089,0.607446,0.655207,1.088159
4527,0.562722,0.172168,-1.299147
17486,0.557137,0.586084,1.28811
10394,0.161288,0.442435,0.953551
17929,0.140124,0.26717,-3.256403
17391,0.119081,0.431128,-1.2393
37228,0.793622,0.368292,-0.930079
57489,0.325994,0.450172,1.076548
21315,0.678935,0.04918,-0.567132
27313,0.305669,0.096849,1.503478
22158,0.942519,0.468849,-2.97644
55754,0.026551,0.60412,-5.18408
83827,0.746899,0.405051,-0.65095
62056,0.193606,0.864927,-0.894772
45445,0.669184,0.541344,0.367748
55456,0.348943,0.40296,0.44801
84987,0.089998,0.199771,-6.117438
22351,0.947417,0.313939,-4.236513
18082,0.610468,0.058503,-1.45065
17415,0.685618,0.5953,0.557653
9317,0.603662,0.950484,-0.89456
34387,0.345418,0.683848,-0.995306
44200,0.859586,0.244755,-1.766685
55428,0.338643,0.392966,0.704952
72482,0.096818,0.799878,-0.782424
70768,0.716793,0.770916,0.489733
17909,0.921569,0.051377,0.58439
73507,0.893629,0.988693,-2.066364
89576,0.585443,0.251408,-1.776794
11994,0.970001,0.870024,-1.506101
15609,0.568383,0.424994,-0.722605
52116,0.749111,0.320043,-1.346489
47732,0.099458,0.08426,-2.343102
82479,0.918425,0.827649,-1.399373
84116,0.065553,0.734066,-2.91373
7989,0.717266,0.924849,-1.511547
70694,0.839521,0.400305,-1.692519
4138,0.213626,0.199481,-2.406704
63951,0.14966,0.582254,-1.860888
48370,0.008576,0.566445,-5.116919
67055,0.589242,0.34316,-1.315919
64027,0.533593,0.97879,-0.560556
40464,0.959487,0.061875,1.611485
84079,0.488609,0.304707,-0.442644
51091,0.929274,0.822141,-1.15227
78730,0.07686,0.783719,-0.950325
42128,0.805158,0.569192,0.146613
52866,0.196628,0.279347,0.939228
64211,0.660609,0.237903,-1.58403
62945,0.521157,0.79527,0.021942
10544,0.715282,0.240131,-1.825452
37875,0.107988,0.768139,-1.750035
52096,0.19324,0.819867,-0.63514
29533,0.105028,0.297246,-2.643064
61051,0.103471,0.958251,-1.228129
44215,0.183444,0.464469,-0.054442
17408,0.656733,0.065095,-1.042244
77260,0.13431,0.57174,-1.686915
10041,0.385962,0.264439,-1.698301
41336,0.417258,0.013306,3.852775
67445,0.057267,0.20911,-2.604441
74948,0.748058,0.572412,0.94001
31499,0.024903,0.441993,-4.481413
23162,0.874266,0.746136,-1.153975
190,0.107622,0.221546,-4.295483
58342,0.298665,0.494667,-0.378871
80618,0.689815,0.13283,-0.029607
47099,0.696818,0.985138,-1.850499
3687,0.010895,0.673442,-2.512043
21788,0.773693,0.613092,0.891286
57058,0.21828,0.058808,-0.311414
79672,0.820645,0.275227,-1.673156
22568,0.601633,0.04509,-1.308677
30341,0.789487,0.711742,-0.096631
24260,0.792599,0.158175,0.764452
68456,0.983337,0.661753,-1.433698
25048,0.795895,0.209918,-1.738442
42743,0.177737,0.55346,-1.066371
31900,0.83946,0.370809,-2.58937
47569,0.711009,0.057984,0.141975
77038,0.134722,0.590478,-2.283714
30210,0.188663,0.051621,-1.684094
27479,0.143038,0.218967,-4.596449
68320,0.862959,0.067109,0.479495
62323,0.413779,0.379889,-0.087706
62911,0.165194,0.500038,0.0203
39909,0.786114,0.225956,-2.202419
23129,0.146181,0.411414,1.103192
83864,0.63566,0.97879,-1.564842
7332,0.081041,0.585016,-2.20759
4496,0.811841,0.967391,-1.98126
23727,0.187427,0.822217,-0.589128
55274,0.472114,0.888746,-0.405205
84820,0.613169,0.826017,-0.017928
23869,0.65066,0.805524,0.536499
29656,0.118593,0.803754,-0.367825
48542,0.049271,0.108644,-3.266218
31567,0.198367,0.075196,-2.169763
40044,0.640772,0.899474,-0.231247
21086,0.470649,0.952148,-0.811573
74371,0.216709,0.620005,-1.178598
14211,0.385733,0.530571,-0.701317
31913,0.513802,0.265858,-0.444566
85976,0.583139,0.897993,-0.457472
13043,0.985763,0.847822,-1.623012
80160,0.93019,0.016648,0.88344
54083,0.77438,0.563226,0.838738
70656,0.841764,0.881544,-1.608034
88496,0.40029,0.83769,-0.668535
23530,0.19968,0.222324,-2.646332
56119,0.628992,0.422293,-0.963336
35036,0.891051,0.990173,-2.043577
73873,0.738888,0.404318,-0.764184
77138,0.180499,0.17789,-5.716484
35524,0.748714,0.932418,-1.771529
25975,0.738903,0.110887,-0.028932
9066,0.491341,0.93962,-0.790418
58284,0.751843,0.967239,-2.006691
16614,0.428641,0.729274,0.036394
24625,0.044984,0.373831,-3.985666
18389,0.430777,0.594156,0.352014
64222,0.092012,0.819348,-0.680863
73171,0.752041,0.873121,-1.022152
19333,0.38114,0.776547,-0.315846
88492,0.287556,0.445426,0.534463
24502,0.458274,0.925582,-0.605363
57132,0.238025,0.694392,-0.862063
17393,0.865461,0.403204,-1.793972
39228,0.819394,0.86923,-1.213862
22603,0.313634,0.021241,3.054521
85036,0.53431,0.106706,1.218771
66021,0.480079,0.28542,0.665058
49815,0.431388,0.066636,4.207651
30796,0.809949,0.242344,-2.609694
47665,0.779934,0.576669,0.709884
39583,0.139208,0.309773,-0.363903
961,0.903365,0.638666,-1.414321
36363,0.88423,0.396826,-2.003789
5288,0.858366,0.099657,0.838408
30920,0.616785,0.310262,-0.868602
79821,0.491402,0.342107,-0.442673
20774,0.509163,0.064775,1.38152
2863,0.44387,0.07364,3.614038
49534,0.256901,0.260243,0.722334
54684,0.061295,0.54374,-1.998816
16741,0.770733,0.301747,-1.998824
38905,0.408408,0.598734,0.033914
66501,0.36997,0.244831,-1.71415
48133,0.552865,0.282246,-0.854489
38455,0.071275,0.319966,-1.980215
53541,0.609201,0.283299,-1.420324
88298,0.421729,0.419074,0.385952
59610,0.835157,0.565194,-0.225077
64370,0.4318,0.25037,-0.750056
14952,0.556542,0.309529,-0.710656
67271,0.43711,0.276112,-0.34141
71560,0.610742,0.491188,-0.682388
54448,0.695048,0.423163,-1.486153
12811,0.873411,0.798856,-1.270174
89293,0.329625,0.483757,0.085838
88027,0.673121,0.580896,0.466548
549,0.973831,0.734401,-1.366685
74765,0.527276,0.072923,0.594961
49778,0.068635,0.841444,-1.198334
81974,0.860517,0.774517,-1.024107
23053,0.945846,0.579706,-1.637979
51852,0.462028,0.203052,0.458433
14544,0.113161,0.316442,-0.307628
17709,0.146227,0.463111,-0.397614
29313,0.723827,0.330312,-1.105335
45373,0.938323,0.755642,-1.23913
10415,0.43946,0.183429,0.784092
54771,0.004242,0.682643,-2.697472
53344,0.859144,0.760647,-1.105142
72988,0.320897,0.462531,0.939733
10719,0.337911,0.506767,-0.197921
72175,0.663325,0.095079,-0.559701
44202,0.344228,0.606348,-0.728077
84798,0.958602,0.509926,-2.114131
17000,0.812985,0.389029,-1.452482
43276,0.838224,0.502251,-1.255236
71306,0.976989,0.925017,-1.774502
81061,0.305333,0.90634,-0.493371
44641,0.490013,0.261387,0.209173
84518,0.389425,0.929519,-0.660114
48022,0.322332,0.492699,-0.2607
30660,0.513207,0.856168,0.167
67138,0.202487,0.428077,1.419402
9606,0.276707,0.108766,0.568322
38078,0.499367,0.164675,1.373583
8834,0.152422,0.267002,-3.155105
64323,0.786694,0.84596,-0.844306
9460,0.153307,0.230838,-3.714296
60306,0.863966,0.881926,-1.798131
86811,0.940597,0.374044,-3.447377
33048,0.365164,0.143709,3.534427
25507,0.902831,0.907027,-2.24287
47213,0.132998,0.893141,-0.848195
55496,0.633173,0.775235,0.463641
68486,0.272572,0.648829,-1.328333
53233,0.874983,0.04567,-0.303773
68205,0.222095,0.386358,1.371224
40016,0.190539,0.128542,-5.119141
55195,0.229541,0.617273,-1.781673
47941,0.095796,0.005753,-1.893122
13342,0.664546,0.721065,0.944525
56077,0.719799,0.237781,-1.753791
21082,0.790356,0.632242,0.267103
17771,0.693614,0.651637,1.320663
34730,0.226627,0.134447,-2.637974
67554,0.114168,0.30135,-1.858356
11045,0.876188,0.337179,-2.718073
70274,0.938933,0.822599,-1.315243
6284,0.977035,0.304707,-3.14922
14298,0.500511,0.090028,1.794335
27703,0.56733,0.524208,0.171683
36777,0.884565,0.874388,-1.790294
22250,0.481056,0.969604,-0.783228
33128,0.303227,0.502495,-0.561674
22110,0.281147,0.936461,-0.53808
3036,0.411414,0.09073,3.82399
3165,0.199237,0.298009,1.420145
11918,0.278721,0.187762,1.672827
46693,0.027634,0.403159,-4.124047
43277,0.213352,0.369741,2.520729
15959,0.456458,0.392721,-0.128854
34235,0.558007,0.093095,-0.0018
24945,0.23154,0.829252,-0.666248
47021,0.234394,0.120348,-1.410795
9419,0.214862,0.015183,0.393516
22496,0.879271,0.807004,-1.362299
48428,0.410681,0.124422,4.447792
9012,0.655497,0.57467,0.599135
74118,0.335149,0.85716,-0.906391
17,0.701717,0.028931,0.274243
72348,0.631693,0.714,0.738117
27904,0.732937,0.538918,0.444521
69839,0.789349,0.206821,-1.549323
49180,0.639185,0.358297,-1.464896
2813,0.045884,0.586404,-5.329756
9987,0.194446,0.432975,1.35584
13927,0.096818,0.812024,-0.421108
57088,0.701259,0.018296,-0.064437
52592,0.637583,0.011658,-2.202886
24232,0.713313,0.755077,0.726051
69681,0.719661,0.712551,1.297504
4725,0.736339,0.75314,0.378948
32931,0.13051,0.903899,-0.940707
24002,0.115373,0.704067,-1.804564
1241,0.336416,0.86334,-0.835682
26948,0.944137,0.212863,-2.34162
9767,0.537865,0.502083,0.156509
89369,0.484245,0.862486,-0.325617
52784,0.752041,0.902998,-1.206124
26734,0.152102,0.429816,0.29583
6048,0.341207,0.841535,-1.06957
10137,0.642252,0.122515,-0.937988
54982,0.419074,0.024155,4.374278
39461,0.146578,0.354925,0.395167
41621,0.762036,0.983093,-2.154771
22941,0.344747,0.004166,4.910267
68723,0.615915,0.592187,1.37958
11295,0.937377,0.314519,-4.266348
50462,0.391836,0.575143,-0.983418
54393,0.860594,0.272404,-1.314156
71971,0.821302,0.096696,0.79554
52931,0.88452,0.767086,-1.331941
61645,0.678752,0.464347,-0.290555
15315,0.81529,0.789151,-0.514191
2485,0.274952,0.456611,-0.090262
11442,0.307576,0.462043,1.037913
70769,0.579858,0.022919,-1.090952
29681,0.732845,0.310613,-1.48562
38564,0.830793,0.825086,-1.094592
80695,0.445869,0.622644,0.933423
52654,0.33257,0.092775,1.950947
67008,0.750317,0.371878,-0.055355
59564,0.396643,0.312779,-0.393928
42528,0.806775,0.524102,-0.545616
7848,0.763806,0.572183,1.163908
14170,0.531395,0.256413,-0.86236
48063,0.254215,0.281956,0.821266
66680,0.500572,0.058686,1.115861
43664,0.858762,0.66833,-1.175473
11425,0.548013,0.006836,-0.996883
31016,0.529107,0.528084,0.374378
60738,0.762844,0.29749,-1.802037
82391,0.303853,0.776516,-0.231795
34614,0.32668,0.892058,-0.654112
28026,0.959319,0.564996,-1.795439
62678,0.857237,0.36405,-2.483481
55408,0.307134,0.458442,1.04962
36808,0.959823,0.086839,1.425166
36119,0.301198,0.806546,-0.822561
685,0.901656,0.780774,-1.309536
45650,0.517937,0.956634,-0.645211
65859,0.797345,0.221164,-2.310321
10254,0.506096,0.159899,0.956446
35645,0.752956,0.053269,-1.240634
57875,0.803189,0.677394,-0.124485
64114,0.565911,0.119326,0.027636
68113,0.540002,0.874495,-0.004866
57288,0.365164,0.434073,0.711295
32131,0.035355,0.521569,-3.011533
56653,0.459846,0.402106,-0.265364
13481,0.89099,0.974334,-2.145761
11403,0.488319,0.643183,1.258146
37903,0.568627,0.859556,-0.189442
52717,0.267323,0.854093,-0.64266
18121,0.338567,0.140826,4.339977
30018,0.131945,0.907164,-0.924063
76727,0.876051,0.859205,-1.882944
72415,0.689799,0.12488,-0.00989
33612,0.935622,0.525582,-1.966857
71732,0.415686,0.133761,5.018902
1591,0.28864,0.311162,0.728541
2543,0.538781,0.671534,1.216465
14214,0.137072,0.213504,-5.245376
67117,0.136919,0.950301,-1.058374
80644,0.965942,0.576028,-1.596395
48973,0.119371,0.856138,-0.830309
19940,0.295811,0.351827,1.747753
47594,0.379843,0.240482,-2.081434
27018,0.011078,0.124819,-1.851424
45726,0.387594,0.728099,-0.432564
84773,0.812955,0.830411,-1.173465
46481,0.401953,0.732341,-0.412044
2458,0.148775,0.734356,-2.052205
27746,0.989914,0.335943,-3.475116
56930,0.544762,0.477058,-0.019334
58368,0.645655,0.357549,-1.357652
59086,0.810071,0.269398,-2.353083
63851,0.715465,0.777066,0.459175
57615,0.718242,0.001816,0.273722
68287,0.248768,0.689204,-0.760635
14683,0.286244,0.114855,1.298321
65238,0.759701,0.008988,-0.711308
74054,0.254093,0.791043,-0.446357
13723,0.007721,0.291188,-3.161158
72045,0.761883,0.769268,0.210064
7455,0.83064,0.980301,-1.871524
57980,0.781292,0.742336,-0.097233
5128,0.394919,0.567346,-0.758762
65739,0.434928,0.746624,-0.165425
83300,0.389181,0.368688,0.400527
84598,0.18529,0.194934,-3.835465
2269,0.054704,0.762325,-2.052324
44111,0.624994,0.402228,-1.059026
14963,0.013565,0.571496,-5.282948
28975,0.166812,0.309895,-0.275628
24342,0.035599,0.945922,-1.953347
54597,0.547601,0.162448,-0.308497
88823,0.86865,0.856229,-1.815946
70446,0.623285,0.088808,-1.012202
10699,0.265949,0.959411,-0.33527
60556,0.802426,0.186893,-1.002507
58162,0.077134,0.986374,-0.711753
51207,0.849058,0.320836,-2.585898
29961,0.136721,0.395956,0.606276
30607,0.821683,0.890379,-1.379372
6543,0.667353,0.13489,-1.324099
11550,0.135973,0.715572,-2.132138
21593,0.896468,0.809018,-1.336112
61448,0.029923,0.190494,-1.846482
28539,0.575708,0.940429,-0.873094
49767,0.686397,0.164599,-0.594772
29136,0.041672,0.970977,-0.944161
73658,0.944656,0.785153,-1.281863
28507,0.087785,0.748989,-2.717597
33153,0.51989,0.723354,0.418833
17951,0.304051,0.692546,-1.001532
64593,0.979416,0.912367,-1.769929
82890,0.982147,0.447272,-2.705359
79469,0.107988,0.710719,-1.711425
84728,0.717678,0.611383,1.143201
23543,0.121691,0.08719,-2.445408
42399,0.439826,0.96405,-0.857466
74154,0.130129,0.414405,-0.137453
73832,0.509773,0.362249,-0.280619
29454,0.155322,0.473762,-1.19699
89603,0.49604,0.043565,1.652129
52649,0.556069,0.385229,-0.480042
53883,0.197009,0.098116,-3.155826
31413,0.175769,0.340307,0.31849
5470,0.898543,0.03032,-0.512136
27463,0.288334,0.134768,1.585823
17313,0.087953,0.306706,-2.117772
70219,0.111238,0.329229,0.054734
858,0.890196,0.723293,-1.408515
61394,0.794461,0.584665,0.485144
64736,0.417853,0.369772,0.124462
3653,0.123445,0.904326,-0.989837
20170,0.16936,0.41236,1.744005
27149,0.723339,0.029358,0.500149
89194,0.644984,0.956664,-1.540486
15041,0.010452,0.741741,-1.917884
34619,0.698726,0.254368,-1.848624
32428,0.448966,0.320867,0.206441
16108,0.13814,0.849409,-0.810878
17361,0.746502,0.819715,-0.116966
71253,0.62623,0.950927,-1.22452
76183,0.48481,0.506386,-0.420202
67639,0.639002,0.943633,-1.102562
82215,0.353872,0.582742,-0.968519
45880,0.685267,0.704555,1.633551
15489,0.40621,0.615534,0.017954
55232,0.787869,0.634638,0.300008
15844,0.612436,0.948394,-0.954712
27656,0.984726,0.634714,-1.39008
12141,0.040452,0.357336,-3.590119
76073,0.2925,0.562921,-0.547412
3021,0.864836,0.494423,-1.903899
24414,0.862379,0.0103,-1.536408
68237,0.134081,0.449866,-2.035032
57224,0.727687,0.581079,0.659461
77479,0.256519,0.947997,-0.40095
40804,0.714153,0.161746,-0.122511
34174,0.454643,0.893675,-0.490238
31827,0.00827,0.888945,-2.937511
43499,0.080415,0.095277,-3.939835
63031,0.822431,0.559091,-0.303862
19090,0.093004,0.584939,-1.829941
54093,0.665049,0.583963,0.521078
49591,0.260822,0.279469,0.806593
79476,0.084413,0.122042,-4.623735
41715,0.366934,0.207401,2.211819
21600,0.133852,0.978286,-1.024033
32861,0.312764,0.960403,-0.158548
52871,0.335668,0.868589,-0.820525
67515,0.055344,0.723522,-2.710967
56276,0.45684,0.287831,-0.433401
74146,0.732647,0.677302,0.943455
42286,0.349767,0.191501,2.507352
23428,0.534127,0.872984,0.124445
77793,0.186618,0.202747,-2.997368
87767,0.352224,0.316258,-0.326811
71537,0.781704,0.488487,-0.923466
19387,0.436683,0.663462,0.018945
2342,0.684154,0.134264,-0.355475
1465,0.910826,0.909667,-2.048223
76713,0.212863,0.179385,-4.11928
60873,0.432685,0.093874,3.70553
61568,0.123369,0.093629,-3.132228
61625,0.071336,0.654063,-2.870337
66198,0.610483,0.409522,-0.885263
77928,0.909117,0.118517,0.195824
8576,0.704768,0.408423,-1.406254
48975,0.459434,0.314061,0.075497
14585,0.21973,0.907332,-0.838458
36735,0.563684,0.563821,0.975857
21519,0.824582,0.360174,-1.655355
18972,0.841032,0.3682,-2.440879
20418,0.642344,0.6009,1.012809
68541,0.510536,0.642542,1.613974
25493,0.257084,0.330587,1.834284
19669,0.816068,0.530983,-0.506993
1660,0.817762,0.795773,-0.63768
69833,0.398779,0.741756,-0.468886
26917,0.370855,0.516899,-0.470522
73833,0.133761,0.899504,-1.005049
37191,0.254673,0.960159,-0.352227
84873,0.838621,0.942657,-1.943623
85163,0.964599,0.564233,-1.680401
57069,0.722072,0.295048,-1.708638
57424,0.502922,0.529,0.041131
21653,0.325566,0.112032,2.676428
70972,0.402991,0.54403,-0.502913
36520,0.169772,0.040452,-1.929853
19552,0.972946,0.66981,-1.473498
54239,0.568673,0.1299,-0.300469
24731,0.991928,0.759152,-1.279279
7496,0.827176,0.672526,-0.434013
47905,0.142763,0.197192,-4.553934
62766,0.784009,0.850111,-0.906915
50228,0.407965,0.394751,0.500287
65822,0.096635,0.699184,-1.997129
32157,0.853819,0.91014,-1.783892
57463,0.443061,0.967575,-0.949409
15633,0.420539,0.677684,0.066847
52799,0.020676,0.736141,-2.508943
62960,0.485008,0.316396,-0.26516
31872,0.477562,0.901625,-0.524518
20844,0.182422,0.717311,-2.180504
47831,0.58558,0.089754,-0.310838
79983,0.417334,0.076768,3.464951
39632,0.001129,0.02327,-0.793078
56975,0.651514,0.112749,-0.642468
33689,0.972747,0.320119,-3.70323
59514,0.084138,0.069764,-2.384782
65429,0.041901,0.525109,-3.712505
88954,0.61442,0.17496,0.287192
78003,0.531594,0.663096,1.401025
27106,0.806943,0.553338,0.066876
5221,0.895354,0.234287,-1.601869
49781,0.49247,0.651041,1.170752
21211,0.333165,0.123766,4.688692
27211,0.387366,0.721309,-0.376101
24811,0.943832,0.948531,-1.663405
9896,0.66743,0.436759,-0.693258
7710,0.032151,0.880644,-2.745696
82606,0.407279,0.29276,-0.460731
70829,0.020981,0.977493,-1.113521
7813,0.858503,0.639048,-1.013007
53260,0.354376,0.362249,-0.619384
31545,0.557259,0.003952,-0.733141
20542,0.007889,0.51043,-3.454589
66262,0.131594,0.524102,-0.798315
30426,0.787213,0.633387,0.307677
89646,0.42005,0.964401,-0.808704
86873,0.244984,0.742138,-0.130058
12899,0.973953,0.813443,-1.677185
11200,0.525719,0.980667,-0.597572
67285,0.137331,0.108019,-3.795
79347,0.419043,0.279988,-0.545286
20183,0.010437,0.282109,-2.287629
36371,0.450217,0.082841,2.887121
70364,0.389715,0.124666,4.712842
3635,0.534264,0.068223,0.323978
62,0.163409,0.279179,-1.590354
2195,0.510521,0.562951,0.609468
4766,0.227619,0.970001,-0.26371
74563,0.770397,0.733623,0.233503
9281,0.447257,0.894072,-0.509147
32632,0.065904,0.143435,-3.839209
54117,0.353704,0.694636,-1.048533
79619,0.183719,0.071015,-2.13346
69960,0.816327,0.059449,-0.168612
48390,0.805173,0.987976,-1.878594
8326,0.144656,0.864851,-0.657739
32593,0.591943,0.513588,-0.136738
7138,0.273167,0.973373,-0.297531
36239,0.253254,0.326604,1.481648
3147,0.095949,0.146593,-4.567989
63049,0.739742,0.916716,-1.550989
52149,0.029725,0.194537,-1.968908
75726,0.084367,0.69221,-2.392598
32302,0.947845,0.474647,-2.793411
43785,0.71162,0.592065,0.864201
48708,0.854063,0.193744,-0.789691
46924,0.729305,0.951598,-1.963776
44423,0.779629,0.730922,-0.012063
60821,0.451591,0.796323,-0.06644
50897,0.832319,0.388785,-1.902959
76591,0.017777,0.15227,-1.350353
51133,0.86067,0.552407,-0.748186
24422,0.653788,0.181796,0.26724
42395,0.316091,0.897826,-0.561767
54802,0.367926,0.774456,-0.439807
79429,0.5346,0.998535,-0.787657
73723,0.653742,0.436332,-0.825085
48963,0.055924,0.251682,-3.239834
60539,0.071977,0.005661,-1.708408
70035,0.614221,0.386542,-1.643635
75887,0.316976,0.625849,-0.38043
14157,0.595422,0.143145,0.289393
48211,0.647395,0.595377,0.845716
15277,0.823896,0.317693,-2.133199
61596,0.60795,0.784665,0.356554
41373,0.509773,0.434424,-0.241487
46443,0.66363,0.039658,-1.508742
20566,0.93608,0.201251,-1.516241
35882,0.515679,0.194446,-0.061718
88856,0.633753,0.270268,-1.03559
42523,0.159625,0.894392,-1.027193
19087,0.515862,0.251728,-0.210961
13294,0.395361,0.199725,1.455551
5339,0.709346,0.647562,1.048055
86112,0.134157,0.9626,-1.148298
65692,0.65771,0.798764,0.722912
45815,0.453483,0.220432,0.098381
63026,0.06421,0.999237,-0.633701
86968,0.824338,0.188449,-1.090211
58809,0.170718,0.254871,-1.061955
51061,0.325277,0.403433,1.175095
59669,0.678706,0.734493,0.706263
72656,0.940536,0.027283,1.12795
5716,0.313817,0.369711,2.197044
78537,0.605188,0.772396,0.291826
841,0.209354,0.628321,-1.576474
62010,0.666484,0.619898,0.990908
49417,0.519417,0.847089,0.095245
76529,0.525475,0.077775,0.652425
68885,0.405646,0.67393,0.003829
62680,0.370336,0.781613,-0.350413
42376,0.594842,0.717006,0.49338
84684,0.817685,0.149599,0.718202
54167,0.651438,0.876524,-0.031837
17070,0.806409,0.029618,-1.437754
38776,0.572091,0.790936,0.474618
2178,0.597009,0.989059,-1.185748
61581,0.931563,0.064302,1.489515
73493,0.673564,0.969894,-1.674968
74777,0.578073,0.137179,-0.515853
79438,0.104433,0.408133,-0.589186
87469,0.877317,0.533715,-1.406162
89960,0.957366,0.177142,-1.105323
62512,0.724575,0.852628,-0.526049
78817,0.52282,0.666712,1.308692
61080,0.916442,0.877379,-1.750334
56176,0.147845,0.982666,-0.923127
14552,0.371481,0.049592,2.891929
18011,0.161227,0.181888,-5.133497
4034,0.794156,0.932418,-1.694842
55814,0.557549,0.808392,0.326093
70995,0.433555,0.953948,-0.990859
78870,0.540414,0.004318,-0.538524
32346,0.038788,0.814847,-2.039503
79128,0.631601,0.462028,-0.782626
13522,0.605997,0.058,-1.307467
81060,0.834379,0.360159,-1.99751
21678,0.91519,0.750027,-1.290766
46254,0.386175,0.923919,-0.518095
27063,0.909209,0.799969,-1.183873
30363,0.437293,0.615763,1.00564
36538,0.393469,0.923323,-0.625828
7805,0.64506,0.586099,0.852383
6135,0.761044,0.019379,-1.157122
8677,0.228733,0.642054,-1.800045
80420,0.111711,0.716716,-2.082639
67078,0.874159,0.354009,-2.669598
49072,0.86334,0.907393,-1.717335
71481,0.931289,0.579431,-1.619465
70640,0.290867,0.894423,-0.535304
41403,0.437369,0.619913,0.977726
16081,0.157275,0.364614,1.294928
68425,0.915557,0.956451,-1.938129
38605,0.641337,0.441062,-0.82507
17608,0.628885,0.909453,-0.482302
80027,0.85922,0.458747,-1.847737
6478,0.557488,0.034318,0.006991
33036,0.703975,0.411505,-1.319135
59919,0.490562,0.487572,-0.094154
18631,0.228717,0.206561,-1.149606
62109,0.950408,0.279515,-2.753924
84868,0.075181,0.913725,-1.789528
6777,0.527413,0.746624,0.163956
35408,0.090608,0.489708,-3.405366
75409,0.483619,0.840742,-0.009793
29190,0.734188,0.666133,1.056589
84972,0.796826,0.792615,-0.440214
50569,0.697993,0.324468,-1.744189
8236,0.790723,0.701747,-0.010158
30824,0.086809,0.613657,-2.125614
39970,0.089754,0.627008,-2.789014
80176,0.086824,0.302434,-2.195502
39395,0.199832,0.379736,2.572968
60990,0.630579,0.720134,0.762876
3097,0.075013,0.112779,-4.039285
811,0.726604,0.020844,0.131983
56723,0.083696,0.508751,-1.941166
45248,0.430198,0.868696,-0.431604
85326,0.897215,0.83331,-1.611056
78582,0.44242,0.374975,-0.052885
56679,0.31429,0.666392,-1.316094
63568,0.036057,0.492851,-3.777753
87887,0.487266,0.825391,0.23071
63262,0.573785,0.632654,1.480558
72653,0.627039,0.562478,0.701338
21990,0.639094,0.821988,0.306755
29076,0.697826,0.78085,0.491134
27578,0.095979,0.687114,-2.124089
18440,0.835309,0.223285,-1.928833
52142,0.566705,0.051347,0.183321
66800,0.429755,0.327123,-0.226251
70491,0.307851,0.078248,0.787805
61939,0.074784,0.878828,-1.251406
61726,0.039399,0.915618,-2.500187
83146,0.222889,0.50573,0.088623
80667,0.691264,0.238697,-2.038485
33447,0.084718,0.191455,-4.985453
24259,0.611063,0.928252,-0.6747
58675,0.496056,0.982818,-0.722477
77185,0.240314,0.293812,0.753854
24446,0.220386,0.552605,-0.387043
59665,0.006668,0.582132,-5.669677
64358,0.723705,0.411444,-1.089711
48368,0.32105,0.812467,-0.866909
31718,0.020813,0.588128,-5.486124
54589,0.638056,0.332097,-1.087847
42827,0.330449,0.157122,4.465844
6863,0.75552,0.493568,-0.477618
88350,0.133227,0.767391,-1.415679
25767,0.525261,0.386297,-0.733286
39393,0.920333,0.951644,-1.910199
66823,0.49659,0.677104,1.109044
74396,0.464973,0.803632,-0.078104
4753,0.847959,0.270405,-1.225648
41050,0.494514,0.00531,0.12963
10017,0.497505,0.027192,0.766932
68704,0.970428,0.609888,-1.020048
60655,0.244266,0.51667,-0.313443
67473,0.215503,0.189746,-3.569893
42927,0.883986,0.388586,-2.271969
51383,0.181323,0.657633,-2.723154
79097,0.388937,0.829206,-0.713047
2845,0.052262,0.409308,-3.717908
19334,0.201068,0.453132,1.281754
75934,0.817639,0.024491,-1.360101
44672,0.802487,0.50071,-1.168191
71735,0.819623,0.988693,-1.943891
78728,0.099321,0.288563,-3.390253
50758,0.621775,0.434028,-0.759601
46690,0.0645,0.412467,-2.837124
60101,0.891447,0.095003,1.136227
21529,0.762173,0.2318,-1.874383
2927,0.346624,0.821653,-0.937293
86602,0.854231,0.843351,-1.578652
34536,0.932982,0.452171,-2.946704
46529,0.838056,0.761364,-0.888506
35755,0.436973,0.34818,-0.114241
17348,0.582177,0.497704,-0.492399
64419,0.517708,0.696208,0.58013
85071,0.162005,0.778378,-1.49645
46120,0.550866,0.996262,-0.707301
3588,0.429557,0.574853,-0.120177
63529,0.841047,0.961074,-1.841661
65101,0.191562,0.540856,-0.45072
58636,0.259495,0.322606,1.177222
47293,0.954284,0.140032,-0.177251
71370,0.984619,0.608118,-1.280321
51687,0.872374,0.025818,-0.994268
88988,0.163348,0.464729,-0.295725
52611,0.876509,0.788098,-1.255808
72075,0.550896,0.197498,-1.559683
87848,0.525444,0.59173,1.052155
60248,0.089418,0.903944,-1.50609
7055,0.150225,0.85127,-0.718761
