id_train,x,y,z
31289,0.925261,0.919326,0.833874226
38990,0.696407,0.535424,-0.567075629
49782,0.835142,0.027665,0.454457754
57349,0.397131,0.645335,-3.650551352
8986,0.433768,0.582879,-2.117718913
54008,0.098253,0.748669,0.788544613
66338,0.475502,0.591379,-1.008735344
82603,0.960906,0.332708,-1.982804933
54095,0.084062,0.344381,0.005513087
48955,0.913085,0.03949,-1.115867729
34240,0.840925,0.927932,0.560204251
42473,0.02092,0.536828,5.579418704
74005,0.374044,0.262974,-0.926715661
20259,0.529488,0.542016,-3.716737387
58976,0.812848,0.058381,0.230392718
10727,0.942397,0.664622,1.135590066
79525,0.18027,0.18497,3.11317786
64260,0.015183,0.264012,-2.235807699
31656,0.228641,0.168185,2.554070865
62080,0.774365,0.472343,-2.505554084
42914,0.816663,0.524529,-1.228827527
12389,0.254627,0.484779,1.304842233
46616,0.704265,0.484001,-2.326551259
46493,0.033417,0.669123,1.147740472
2970,0.483421,0.425055,-0.805245263
5640,0.69279,0.28896,-2.812566383
74992,0.978683,0.94902,0.75214433
10820,0.057633,0.762264,1.631299466
53871,0.259236,0.494667,2.064043878
8341,0.974243,0.98999,0.549203639
74872,0.510414,0.669368,-2.288332955
4620,0.878218,0.999557,2.558346945
67402,0.818219,0.461326,-2.020735652
86648,0.21709,0.885481,-4.216919688
7909,0.574807,0.541421,-3.942703929
27250,0.021347,0.408225,0.181108851
54235,0.702831,0.887648,0.414729758
57187,0.530846,0.834394,-1.205782425
42639,0.907942,0.307271,-2.657007645
85553,0.707729,0.660273,0.796434911
64268,0.862318,0.333761,-3.12116164
69695,0.862547,0.109102,-0.575991615
3411,0.203067,0.720531,-1.616350956
58799,0.85536,0.525521,0.461659407
310,0.719921,0.221286,-1.574009197
60271,0.33904,0.077806,0.218379647
4591,0.376562,0.305196,-1.398412495
5566,0.23154,0.06482,0.981310689
828,0.487739,0.871031,-0.926186293
8624,0.157214,0.407675,3.655312731
50303,0.294301,0.273442,3.829308577
14251,0.534188,0.605127,-2.985536953
27605,0.972869,0.309483,-2.15288603
81319,0.840757,0.030304,0.44472048
10110,0.241169,0.32668,3.747512431
45728,0.409705,0.12845,5.679910167
64670,0.863615,0.049958,0.246186121
68181,0.300786,0.270146,3.517131658
56066,0.483543,0.853986,-0.911511421
63453,0.780575,0.706111,-0.089918174
38225,0.152956,0.149004,0.235293428
51491,0.033829,0.777691,1.544132849
89882,0.411566,0.149767,4.7188439
65896,0.232654,0.53666,2.588762872
74378,0.813535,0.625818,0.10561492
15810,0.163638,0.716442,-0.417050864
47240,0.537423,0.426551,-2.991703851
28204,0.554269,0.87808,-0.554551865
32379,0.039963,0.618814,1.912948162
51963,0.110094,0.579171,-0.171631202
17305,0.846464,0.931792,0.863521827
30520,0.207294,0.809674,-3.852557117
29391,0.766003,0.190509,-2.516758964
56131,0.366598,0.371496,0.119637393
88030,0.852979,0.922591,0.81054986
26289,0.465461,0.848905,-1.341485554
9468,0.534325,0.658,-2.636894098
73275,0.629862,0.105821,1.220322381
167,0.131868,0.057862,0.562186338
10874,0.219837,0.037156,-2.258879153
78048,0.06772,0.231159,0.915875401
81423,0.101381,0.494728,1.813491821
9622,0.544244,0.93843,-0.036167537
60482,0.111528,0.765011,-0.180771072
22157,0.808438,0.856947,0.448722336
15222,0.960861,0.423804,-1.098109221
52241,0.27039,0.996078,-0.553706396
27308,0.941375,0.123568,-2.937283028
33974,0.414969,0.398779,1.163261383
12802,0.181796,0.186618,3.03490364
75937,0.430304,0.274861,-0.408429336
50619,0.494759,0.156634,0.857571589
76544,0.201114,0.423972,-0.455559258
39035,0.329397,0.838666,-3.62643577
58460,0.988434,0.985565,0.755551861
40912,0.991806,0.432975,-0.705181645
18459,0.206424,0.210132,0.351183686
1235,0.98555,0.70309,0.487460309
81780,0.936004,0.054353,-2.475343816
10618,0.674189,0.943862,1.06725828
29844,0.974319,0.878279,0.607929491
3851,0.295262,0.459907,1.03408406
47381,0.035645,0.666148,1.305397065
22582,0.1234,0.680751,1.569072847
35328,0.180621,0.663203,0.936035921
50951,0.73254,0.147478,0.886343709
77944,0.892409,0.614557,3.459073103
47139,0.144549,0.585794,0.152045202
58143,0.235477,0.38616,-0.211165936
65877,0.721859,0.522423,-1.436471487
11789,0.925963,0.806104,0.639696208
71533,0.06183,0.168429,1.822221233
17946,0.371237,0.587961,-2.450960444
18152,0.495781,0.820783,-1.542256601
56281,0.560479,0.872267,-0.665177143
53562,0.33901,0.045823,1.857773195
74612,0.92697,0.412802,-1.285166567
82044,0.117327,0.53521,-0.876600643
17532,0.077684,0.073121,-2.049309013
2112,0.043778,0.305425,3.986847038
74238,0.02977,0.022965,-1.47701009
67963,0.103593,0.371283,2.591123032
54874,0.968017,0.915679,0.439887595
54858,0.800473,0.519753,-1.484388421
46166,0.581186,0.969894,0.346386348
51,0.394858,0.856931,-2.678064754
81018,0.579767,0.729519,-1.715553743
32878,0.095186,0.433341,5.509641205
24982,0.27808,0.128939,3.269534826
40905,0.749218,0.029084,1.10682166
70898,0.717479,0.379187,-4.092551395
58548,0.386358,0.477531,0.15422529
78042,0.695674,0.71342,0.677784473
9849,0.98204,0.434821,-0.776003401
74909,0.988037,0.404623,-0.735398564
873,0.429465,0.891508,-1.522403916
17019,0.131441,0.527337,-1.32035245
11744,0.421103,0.846082,-2.323408519
19140,0.543572,0.042313,2.454645998
31175,0.992432,0.667597,0.731452052
74445,0.920012,0.732174,1.150167049
4424,0.415702,0.849897,-2.461995391
44474,0.448539,0.778668,-2.571298453
81036,0.361028,0.128176,4.027327802
5611,0.597284,0.59585,-2.692852688
79662,0.713771,0.889204,0.680226934
32752,0.815061,0.635691,0.202844237
49153,0.294789,0.412787,-0.690535046
11971,0.553506,0.120531,-1.196997272
10102,0.311528,0.272831,2.434048357
69346,0.733318,0.827359,0.13335763
3498,0.287938,0.802213,-4.064952508
83612,0.001419,0.881727,-0.417965985
28905,0.068086,0.101808,0.908844995
31270,0.528099,0.600626,-3.171208973
49129,0.8495,0.347601,-3.067276949
51081,0.190158,0.70602,-0.837144912
33908,0.232288,0.749645,-2.991995699
39065,0.881453,0.181674,-1.871660407
20489,0.555688,0.926955,-0.162337236
30980,0.420462,0.661601,-3.463762984
71790,0.67393,0.356069,-3.896386707
25811,0.924804,0.727596,1.122820294
85490,0.858534,0.573022,1.750715531
41433,0.206058,0.522576,0.517259473
28582,0.219608,0.931594,-3.452646268
64890,0.847608,0.960876,0.994747628
77128,0.877623,0.242039,-3.055808036
37138,0.543603,0.665187,-2.647692929
55400,0.273136,0.209567,4.992791136
68439,0.488487,0.109178,4.401228715
85981,0.11223,0.986496,-4.115186211
89268,0.72987,0.196094,-1.328559484
38808,0.694957,0.209598,0.526182037
49439,0.248127,0.669581,0.528844375
44772,0.879286,0.808484,0.854473845
82532,0.324376,0.042588,3.289665692
76809,0.487175,0.017334,6.024769049
64161,0.173098,0.287755,1.472322195
6828,0.670298,0.251743,-0.945738364
64318,0.61117,0.538415,-3.439888391
37047,0.329625,0.370657,-1.069458943
65363,0.78117,0.061692,1.000682476
82343,0.547005,0.999451,0.224983773
53218,0.31696,0.876432,-3.404620072
60437,0.852918,0.540017,0.455268447
51919,0.90312,0.226581,-2.785867583
5512,0.518608,0.904143,-0.508054845
58844,0.650233,0.332128,-3.312670528
88219,0.430579,0.854398,-2.000927071
66952,0.403052,0.128695,5.890396765
58574,0.283085,0.761532,-3.799405232
30175,0.113237,0.124453,-1.017519101
56623,0.361547,0.26424,-0.59336492
19846,0.092699,0.542199,0.472956963
62044,0.333608,0.172427,4.961136468
56106,0.887343,0.680232,2.366178694
71011,0.894347,0.585763,3.120652233
850,0.917342,0.326635,-2.506599084
7240,0.247272,0.792645,-3.852581811
77819,0.603098,0.136507,0.698058711
28925,0.743359,0.770352,0.106149188
36421,0.112581,0.552941,-0.805180627
6814,0.745235,0.288502,-4.03860004
25232,0.588174,0.142443,0.423644853
22298,0.86537,0.200122,-2.714563611
49349,0.814633,0.566384,-0.397775572
39896,0.977478,0.675776,0.677343131
28654,0.163363,0.123888,-1.456294037
29951,0.582238,0.563775,-3.531798874
49452,0.918471,0.388434,-1.530496658
4156,0.736782,0.320241,-4.281604839
63883,0.904463,0.068925,-0.42710556
17426,0.394644,0.85008,-2.607968389
26590,0.928328,0.105867,-2.397406962
66950,0.85977,0.408194,-2.113715988
19269,0.278691,0.333074,0.670993905
74664,0.164569,0.006775,-1.746850029
33813,0.427558,0.997513,0.184984858
29102,0.332723,0.277928,0.494208431
39783,0.669306,0.080278,3.349728441
15426,0.325246,0.435676,0.678610795
59734,0.804837,0.895491,0.367857987
78819,0.926741,0.49662,0.181632647
70449,0.74963,0.174868,-1.529764029
24768,0.71223,0.49308,-2.285468701
9800,0.03299,0.727169,1.801872644
48138,0.786969,0.789395,0.137858535
43643,0.522881,0.793317,-1.449239044
59103,0.527672,0.604211,-3.001494312
35847,0.576959,0.603433,-2.982480086
75927,0.950423,0.765225,0.367305051
3152,0.739956,0.544198,-1.327070182
25626,0.346288,0.869581,-3.079036207
40399,0.291447,0.201343,5.337317302
2595,0.922805,0.0934,-2.035500057
43007,0.523079,0.653925,-2.521236093
7526,0.98378,0.068833,-3.878840324
36485,0.616587,0.019974,-0.733943237
56556,0.474372,0.637598,-0.908368042
12591,0.060929,0.254582,2.581649882
81707,0.849287,0.136248,-1.917632572
59071,0.40029,0.241169,-1.058659965
29875,0.803113,0.064378,0.149858741
30598,0.112642,0.889967,-3.660560618
20417,0.043336,0.165652,3.474337041
51378,0.387472,0.031113,-0.073106058
70179,0.517891,0.83946,-1.280022578
87921,0.257923,0.575128,4.100461766
43762,0.404593,0.267155,-1.514795149
48391,0.747219,0.1617,-0.595678498
48014,0.495827,0.231189,0.878971744
70638,0.806043,0.331701,-3.946759684
29011,0.257816,0.769131,-3.465459773
71124,0.935164,0.872633,0.51499774
33649,0.141207,0.723003,0.351797158
63751,0.374807,0.43975,1.039473903
8751,0.597833,0.934188,0.00148751
50485,0.950439,0.9832,0.991712774
68449,0.396887,0.281559,-1.5132374
11660,0.730068,0.025849,1.094688161
73276,0.504356,0.502647,-3.020613705
4738,0.019532,0.760769,1.55003071
61324,0.553872,0.958236,-0.112842568
8667,0.376181,0.182238,4.480926167
25863,0.029358,0.4916,6.163774661
15321,0.752163,0.561151,-1.273286262
3950,0.977035,0.884993,0.448214965
10370,0.06125,0.603677,1.7512564
58444,0.907881,0.232425,-2.695306521
27962,0.754925,0.708049,-0.192673104
18132,0.252888,0.395819,-1.032030162
80689,0.811597,0.477363,-1.764703946
961,0.886854,0.640803,2.996675418
70052,0.292332,0.491051,2.127749649
54854,0.573419,0.297627,-0.195825201
9566,0.005707,0.842969,0.549358334
23220,0.000931,0.910948,-1.175374037
35921,0.594202,0.33315,-2.013390367
35970,0.254307,0.303807,4.470556186
77111,0.652079,0.964645,1.255948124
71093,0.822614,0.102342,-1.126500868
48024,0.897902,0.142596,-0.988873139
66907,0.897566,0.206149,-2.302498084
88014,0.442588,0.911192,-0.933157751
17371,0.102129,0.255879,3.530442529
71376,0.932662,0.077684,-2.424685766
56484,0.981598,0.689464,0.695094319
38140,0.855512,0.398535,-2.451196496
7940,0.155428,0.743404,-0.948552222
23537,0.296895,0.423377,-0.117834109
20158,0.798474,0.273426,-4.371744743
72711,0.865064,0.781903,0.644168603
15484,0.728008,0.330205,-4.273907784
69063,0.08368,0.695506,2.170151264
38547,0.827604,0.851392,0.376525499
11726,0.808942,0.042618,0.753143523
57877,0.336492,0.456886,1.090593558
10310,0.47042,0.387518,0.533067201
60894,0.257496,0.35108,0.64746332
48263,0.603525,0.434409,-4.271907116
46195,0.78613,0.541833,-1.267533386
30739,0.222126,0.513222,0.869297186
84582,0.733974,0.470466,-2.880253999
4207,0.524331,0.364157,-0.566647122
32889,0.161532,0.341115,4.426237832
18293,0.339727,0.275181,0.179215668
67064,0.293996,0.530892,2.448924028
40614,0.181353,0.417884,1.10911085
33822,0.66331,0.445609,-3.614212338
12088,0.825223,0.393286,-2.973306024
15037,0.84181,0.01738,0.959412744
79317,0.291585,0.729854,-3.514665147
13317,0.34165,0.941909,-2.081402787
22379,0.055406,0.340124,1.085627656
37064,0.83856,0.76257,0.431227024
74658,0.197818,0.282643,3.194638572
19273,0.333257,0.548165,-0.098941091
24374,0.502342,0.048798,5.894990865
11995,0.638621,0.563394,-1.675290981
58527,0.497597,0.727977,-2.05938646
71801,0.916533,0.973907,1.596913084
45619,0.80827,0.177264,-3.330141318
15538,0.684092,0.369482,-4.000790932
28171,0.790265,0.458869,-2.592248772
74952,0.783688,0.502098,-2.08755328
70577,0.597345,0.164767,1.243963788
40229,0.639582,0.352056,-3.497227459
40676,0.698573,0.302434,-3.542109124
75778,0.609644,0.229511,1.001789525
8721,0.690486,0.531258,-0.850160454
45699,0.504051,0.36083,0.239440022
18001,0.486427,0.128374,3.262874795
52470,0.11574,0.360281,2.633990223
72591,0.008026,0.597375,2.385713071
34305,0.140551,0.647074,1.375194019
30482,0.09546,0.393256,3.628230938
80589,0.234211,0.529076,2.304417034
11095,0.311254,0.551003,1.174421859
18392,0.414252,0.372824,0.998345465
29826,0.600412,0.276188,-0.454275412
64331,0.38526,0.596979,-2.994270024
16505,0.922728,0.942031,0.856661793
70753,0.21294,0.613703,2.463486335
84135,0.5944,0.633585,-2.44468773
23397,0.045899,0.084672,-1.488772634
3145,0.529397,0.319234,0.418652799
14449,0.841596,0.620035,1.127142109
66948,0.710201,0.131029,3.130198649
80900,0.531121,0.547646,-3.76635957
3906,0.278111,0.546868,3.386571616
15609,0.574731,0.429465,-3.994430285
48450,0.130037,0.699565,0.930830364
68531,0.43386,0.988174,0.391069612
75540,0.454841,0.570321,-1.351228906
88039,0.850675,0.08452,-0.595972917
35301,0.718059,0.097017,3.132872403
88533,0.332296,0.453605,1.306712118
65223,0.396399,0.913344,-1.76471665
40124,0.881209,0.61387,3.41988408
4713,0.82707,0.899504,0.326070032
63767,0.485344,0.330602,1.437832327
67609,0.183612,0.876158,-4.242983461
72296,0.373327,0.234592,0.357616963
86453,0.834516,0.830411,0.517046777
6231,0.092042,0.932296,-3.570713903
37969,0.078218,0.262806,4.12330117
19171,0.446067,0.286503,0.284555393
60477,0.572549,0.407919,-3.574307802
8170,0.658915,0.721111,0.130423407
59572,0.152193,0.21004,3.224281101
40779,0.398077,0.390814,1.2499022
69182,0.167651,0.190585,3.349696819
56733,0.011582,0.708293,0.375761397
43180,0.281392,0.833173,-3.905512137
31183,0.236927,0.253529,4.5689153
18159,0.593896,0.868269,-0.473763012
61190,0.947982,0.80473,0.403285818
37914,0.191073,0.123537,2.188549532
33083,0.838315,0.084611,-0.665666248
33659,0.391928,0.292607,-1.209865003
27309,0.263966,0.579889,4.115923198
29676,0.351324,0.456733,1.073033109
65932,0.442359,0.387106,1.196668137
81342,0.295003,0.207233,5.616301612
56443,0.724163,0.332952,-4.275464672
61800,0.063935,0.459449,5.920392601
45136,0.578164,0.346227,-2.103465554
11551,0.002823,0.777462,0.962486563
77542,0.443961,0.014527,2.497141647
48265,0.011627,0.269551,-1.96179751
2770,0.158419,0.539925,-0.792622226
51114,0.390295,0.290852,-1.360408101
85440,0.629709,0.910048,0.162003006
30821,0.798688,0.620066,-0.331338652
22950,0.704723,0.369558,-4.327333131
5833,0.818265,0.457923,-2.110158226
19228,0.717815,0.108873,2.954020801
48640,0.622827,0.5664,-2.524041966
12572,0.051774,0.244327,0.172695027
73717,0.391791,0.253696,-1.275559856
16854,0.79527,0.235889,-4.152170961
82887,0.510475,0.323919,0.983896236
38471,0.760739,0.815305,0.223181925
37345,0.241611,0.093996,5.999013753
21312,0.188846,0.789822,-3.287567643
7755,0.267292,0.611582,3.052574789
71501,0.405936,0.609262,-3.503141308
76264,0.093751,0.886824,-3.395726838
24594,0.974426,0.519921,0.041312876
38668,0.379812,0.697917,-4.294324508
33144,0.175311,0.709316,-0.434987155
83850,0.92575,0.523125,0.772817054
27085,0.743221,0.303502,-4.157248656
31921,0.171786,0.278798,0.918273746
65769,0.7093,0.193759,0.532453234
32392,0.980179,0.117464,-3.860588829
75720,0.480339,0.587594,-0.887673222
47861,0.887449,0.575631,2.978701018
80401,0.073976,0.153033,1.762638977
81812,0.304997,0.102907,1.758493224
67675,0.901381,0.353643,-1.969513313
84205,0.616205,0.519692,-3.483631955
24795,0.956603,0.998718,0.980808233
69403,0.277195,0.970016,-1.692799543
34831,0.516503,0.048936,4.496572022
56156,0.355047,0.597986,-2.125939171
67170,0.803311,0.910597,0.618972239
26906,0.131182,0.245701,2.257400008
19328,0.146059,0.62504,1.100017173
8673,0.114107,0.970428,-4.070711608
71206,0.686046,0.546273,-0.190901696
482,0.323491,0.503792,1.239662928
68851,0.919661,0.31014,-2.685161856
43553,0.001419,0.67631,-0.690430925
8101,0.745388,0.754894,0.143400885
88754,0.938216,0.695384,1.172585131
24909,0.909087,0.76434,0.982493079
50520,0.17258,0.983398,-3.842253914
25204,0.300053,0.431724,0.331809572
50735,0.771435,0.770474,-0.05141546
71065,0.000427,0.250614,-2.687730268
35480,0.04947,0.67364,2.080679402
64879,0.073945,0.94052,-3.242389441
2106,0.816617,0.835538,0.65389324
42165,0.919646,0.635889,2.493729119
66316,0.246769,0.655818,1.268280292
19549,0.849287,0.967056,1.28987017
70542,0.112413,0.727871,1.056691967
64262,0.260349,0.903883,-3.07421947
54520,0.080385,0.015137,0.40160998
10699,0.280293,0.963119,-1.752838041
82857,0.780758,0.443793,-3.011021769
79946,0.535821,0.291798,0.93784472
62006,0.617609,0.295384,-1.589866473
32459,0.951827,0.531197,0.328980439
23009,0.079469,0.568658,1.036219951
81150,0.004974,0.922026,-1.82359872
82924,0.991058,0.75024,0.42709189
76973,0.859342,0.231357,-3.206343904
25844,0.943832,0.386404,-1.417365517
32376,0.241428,0.488029,0.933574117
38410,0.039353,0.841291,-0.211593698
72740,0.872114,0.174517,-2.006857366
40572,0.815686,0.451743,-2.335115846
64713,0.792905,0.887205,0.403016851
24983,0.558816,0.499107,-4.220504438
8658,0.704646,0.399756,-3.967521739
48932,0.691249,0.507088,-1.566596538
67395,0.45658,0.988342,1.080581198
44406,0.125795,0.020554,-4.497313043
66583,0.903136,0.145754,-1.114922996
29727,0.182498,0.482261,-1.563770817
87826,0.938582,0.1635,-3.16141114
69196,0.099184,0.723903,1.717969647
26967,0.591653,0.682673,-2.071892975
74444,0.450324,0.55285,-1.615110918
13025,0.027512,0.491783,6.199260628
82768,0.377203,0.579919,-2.425648817
6494,0.730327,0.049287,1.845243117
49162,0.632303,0.973709,0.742028989
60666,0.982345,0.912474,0.263568015
14993,0.918364,0.021271,-1.240383631
4316,0.192844,0.036515,-0.545077355
36517,0.067475,0.989197,-2.849793713
40974,0.525307,0.928298,-0.224657095
46633,0.787152,0.663783,-0.072235583
81835,0.589273,0.551095,-3.573685054
79370,0.733165,0.541787,-1.373015477
42323,0.197375,0.086641,-1.336221219
84284,0.259144,0.461051,0.489118286
24364,0.601831,0.557702,-3.245535152
3163,0.705913,0.19469,0.453157205
14651,0.730617,0.722057,0.109585101
6736,0.969345,0.402747,-1.021859889
41668,0.323995,0.688319,-3.445134504
89113,0.367895,0.235676,0.945936835
839,0.689693,0.088853,4.187274851
6664,0.409186,0.391577,1.074193131
38446,0.803723,0.813443,0.250517115
21694,0.134707,0.23299,2.872004772
17840,0.215686,0.111254,3.989746089
10221,0.118044,0.238483,3.367065596
63223,0.626017,0.461494,-4.190582772
61841,0.793408,0.709056,0.040869131
42843,0.849027,0.645716,1.321685939
42697,0.322621,0.735775,-4.071610884
83303,0.643214,0.100221,2.259024994
332,0.331563,0.066728,1.288429159
31068,0.405081,0.126497,5.797297307
34247,0.966781,0.138003,-3.669212078
85214,0.039902,0.486168,6.284425005
26818,0.623972,0.089998,0.370095106
58234,0.716503,0.013214,0.837265549
5237,0.613901,0.957717,0.253243307
71874,0.929427,0.768902,0.693519549
50108,0.763821,0.943694,0.5363888
24974,0.00676,0.822232,1.001104291
9220,0.80502,0.976257,0.725330958
14198,0.199481,0.825391,-4.312218474
79913,0.21706,0.400061,-0.020169186
84862,0.541802,0.858366,-0.66722075
78032,0.281147,0.795407,-3.890051436
78779,0.941466,0.221302,-3.036776442
46040,0.985657,0.977005,0.713654217
79039,0.033249,0.868849,-1.045119508
30350,0.487968,0.523323,-2.32620943
54092,0.858808,0.184863,-2.826422006
11081,0.654124,0.482963,-3.186928888
67980,0.539864,0.261204,1.436511963
54947,0.228061,0.521096,1.825859813
88967,0.390646,0.809827,-3.30449319
54908,0.321324,0.093187,0.737255988
72321,0.124346,0.268666,0.960663021
58118,0.041352,0.077806,-0.880594717
80801,0.426886,0.370245,1.272521796
64981,0.904417,0.889235,0.696606806
74898,0.629099,0.038437,-0.623592261
9365,0.042893,0.676722,1.73406482
6109,0.045762,0.427741,3.039481943
30357,0.587732,0.651469,-2.210469868
16496,0.793637,0.079423,0.232853217
36609,0.367636,0.902617,-2.469822172
41901,0.894362,0.262303,-2.88528021
59145,0.393713,0.989502,-0.57441989
912,0.710948,0.439322,-3.281628381
27154,0.731029,0.474098,-2.675161749
53897,0.426383,0.090425,6.608393794
6629,0.682261,0.324559,-3.599796584
76381,0.505776,0.704494,-1.979047602
80976,0.282597,0.128588,3.145802694
76877,0.002564,0.968963,-2.895651323
37195,0.256077,0.99147,-1.005995624
29960,0.881163,0.319295,-2.683715065
80490,0.797574,0.048157,0.705033242
87292,0.88481,0.781262,1.048657833
68264,0.691783,0.56051,0.390487974
607,0.367514,0.47686,0.617442905
24952,0.052354,0.885405,-1.960573207
59430,0.891325,0.834272,0.767293578
39941,0.025834,0.879789,-1.018472355
34547,0.478233,0.799832,-1.699157571
9256,0.855802,0.44387,-1.517348952
21997,0.128557,0.462119,1.684731527
7416,0.861585,0.975662,1.483189877
9886,0.56556,0.545251,-3.767727613
44778,0.328969,0.856474,-3.461633132
19013,0.979675,0.533791,0.389807424
1117,0.922423,0.601465,2.268601179
35790,0.625727,0.175433,1.976595075
7013,0.732891,0.589059,-0.46004585
49420,0.039399,0.600046,2.232771935
87718,0.775387,0.618677,-0.417218183
53362,0.419104,0.046708,2.573203328
22805,0.669459,0.546517,-0.558939044
57250,0.721935,0.374502,-4.188745859
89276,0.575082,0.973175,0.158666441
13558,0.910307,0.219364,-2.593509127
53369,0.593698,0.54403,-3.742128456
34770,0.444144,0.791104,-2.39531899
78697,0.319448,0.217105,5.501360112
84393,0.751446,0.601419,-0.624313042
45875,0.350942,0.035706,1.528618287
88605,0.405966,0.989807,-0.505994631
18827,0.816251,0.051057,0.336517354
46063,0.578973,0.576059,-3.542249824
40136,0.172305,0.969986,-3.840329187
41327,0.430655,0.840314,-2.202329057
79344,0.338994,0.117601,1.76093852
86386,0.076097,0.554253,1.493017687
54730,0.923033,0.442634,-0.531467412
17882,0.495628,0.830488,-1.291285056
1957,0.311162,0.997955,-1.21059956
20391,0.118288,0.726665,0.722894457
29222,0.888014,0.292897,-2.73625099
21650,0.053147,0.305364,3.711621996
26885,0.005203,0.252705,-2.742728074
50472,0.509712,0.072923,3.848410444
40827,0.232425,0.644175,1.609816443
86748,0.898299,0.76553,1.034342852
32941,0.392248,0.798962,-3.21480602
89011,0.687297,0.700954,0.667071271
24868,0.087755,0.572671,0.439505218
32706,0.732616,0.762707,0.131294861
20249,0.024521,0.835355,0.443773996
37322,0.989502,0.992828,0.725101725
72295,0.322698,0.768353,-4.320280875
72208,0.112703,0.219516,3.443475607
56260,0.781506,0.377508,-3.796623286
69288,0.965743,0.92549,0.64639923
22249,0.10898,0.323125,-0.268233297
24304,0.184451,0.527962,-0.397987225
67561,0.012222,0.42446,0.388153396
8660,0.746822,0.185595,-1.469602025
61550,0.124224,0.954711,-4.184399347
58664,0.269581,0.019959,-0.075279781
5717,0.686259,0.115877,4.680993847
3272,0.584268,0.330098,-1.443736044
60781,0.518517,0.568688,-3.076635679
21092,0.027741,0.708598,1.15677429
51186,0.329091,0.651926,-2.695826807
65470,0.480079,0.025986,6.346006388
49958,0.162554,0.11252,-2.633406313
58668,0.91751,0.762371,0.813300688
25051,0.975479,0.957458,0.688258889
15522,0.774456,0.360372,-4.101584445
85280,0.193042,0.336934,5.083200701
25198,0.291585,0.187167,4.698877172
30253,0.614481,0.311055,-1.809865461
81699,0.985901,0.040284,-3.825312758
75845,0.112535,0.272282,1.600760986
72887,0.934722,0.464988,-0.557487744
27908,0.859876,0.642847,2.070055854
64647,0.759213,0.955474,0.491282737
55095,0.103029,0.30724,0.326436268
31186,0.848157,0.657313,1.283042058
18931,0.573419,0.1205,-0.697223599
69281,0.790906,0.149294,-1.867404808
12698,0.408865,0.457877,0.232430848
9544,0.777951,0.860136,0.220504327
85215,0.111635,0.216617,3.145901381
84509,0.033738,0.789548,1.449963641
62708,0.702632,0.678752,0.885616322
85331,0.020798,0.153567,0.454024275
2555,0.903532,0.536965,1.790460618
61919,0.182345,0.011337,0.608394297
80408,0.672709,0.955154,1.321935785
34539,0.536706,0.237842,1.142970533
64480,0.75787,0.116197,0.305176299
71133,0.062211,0.904768,-2.649773321
15118,0.17499,0.171633,3.657142114
11924,0.115221,0.336736,0.882977188
44887,0.177142,0.215869,0.918759053
76318,0.112856,0.915312,-4.209927216
27795,0.054215,0.059144,-0.445863358
44554,0.177737,0.382406,3.732732932
89309,0.092164,0.740887,1.308267051
28137,0.036515,0.760861,1.848131424
15386,0.508385,0.803342,-1.440854219
76768,0.376852,0.726574,-3.981715867
36444,0.502571,0.363897,0.26479755
10156,0.319631,0.373678,-1.034118374
43849,0.291615,0.382238,-1.240523518
49082,0.872618,0.675563,2.107527688
18454,0.628244,0.852964,-0.132080704
56336,0.056275,0.924636,-2.883977361
9477,0.863325,0.139986,-1.371784541
15662,0.99617,0.229664,-2.665041232
16801,0.66775,0.780072,0.125987739
29719,0.230869,0.7196,-1.852052864
21104,0.63154,0.302083,-2.099619114
65872,0.954452,0.27364,-2.610874058
59940,0.222248,0.031037,-2.017222423
41040,0.386587,0.803204,-3.353987364
33939,0.614343,0.988006,0.649207804
33237,0.154971,0.644129,1.395069037
53370,0.05922,0.77113,1.458286737
41520,0.86038,0.468559,-0.960945088
26487,0.001144,0.734127,0.448320592
33844,0.358236,0.276997,-1.101208958
81000,0.393683,0.884779,-2.257742037
80560,0.454841,0.074937,7.641133585
17280,0.544259,0.817746,-1.271209272
74446,0.016968,0.784817,1.366659337
27153,0.596597,0.203342,1.295070522
7079,0.739544,0.081041,1.864322263
53395,0.129824,0.785885,-1.668353499
87462,0.901686,0.597086,3.294233399
5963,0.200198,0.897398,-4.221749557
6014,0.607065,0.613443,-2.373951276
4767,0.052705,0.28159,3.879762268
67334,0.846357,0.849378,0.485100636
61541,0.734401,0.401022,-3.961327399
55721,0.659953,0.254841,-0.867362634
14606,0.23537,0.701122,-1.041996117
87659,0.669841,0.461494,-3.211176013
20418,0.625193,0.61033,-1.705171783
58090,0.571817,0.802014,-1.150957282
37048,0.071153,0.306416,2.427692266
14737,0.295552,0.243381,5.533857144
3734,0.794553,0.625406,-0.164710687
87008,0.934859,0.852369,0.454594421
79683,0.838605,0.619272,1.04336503
46773,0.894285,0.674617,2.594801702
24035,0.38323,0.101778,3.951882641
18292,0.125536,0.588907,-0.207328611
4751,0.421134,0.667094,-3.254165988
6534,0.595575,0.497551,-4.185276349
19359,0.279164,0.156481,2.643005973
42644,0.386328,0.413733,1.089505208
28733,0.074113,0.144549,2.408093925
34903,0.430991,0.938262,-0.639083129
84048,0.045762,0.439719,4.066719467
71639,0.190066,0.729366,-1.721916911
56325,0.844236,0.038956,0.326901482
41297,0.08925,0.49897,2.69879566
70030,0.846143,0.825925,0.635112352
81244,0.090074,0.732662,1.507551911
